"31365","sit-down-2-001","U¸ W̱ȾEU¸ÁĆT SW̱ OL¸.","ʔuʔxʷt̕ᶿəw̕éčt sxʷ ʔal̕."
"31366","sit-down-2-002","W̱ȾEU¸ÁĆTES.","xʷt̕ᶿəw̕éčtəs."
"31367","sit-us-down-1","W̱ȾEU¸ÁĆTOL¸W̱","xʷt̕ᶿəw̕ečtál̕xʷ"
"31368","sit-us-down-1-001","W̱ȾEU¸ÁĆTOL¸W̱ SW̱.","xʷt̕ᶿəw̕ečtál̕xʷ sxʷ."
"31369","be-sat-down-1","W̱ȾEU¸ÁĆTEṈ","xʷt̕ᶿəw̕éčtəŋ"
"31370","be-sat-down-1-001","W̱ȾEU¸ÁĆTEṈ SEN.","xʷt̕ᶿəw̕éčtəŋ sən."
"31371","be-sat-down-1-002","W̱ȾEU¸ÁĆTEṈ SW̱.","xʷt̕ᶿəw̕éčtəŋ sxʷ."
"31372","punch-face-2","W̱ȾI₭EST","xʷt̕ᶿíq̕ʷəst"
"31373","lopez-island-1","W̱ȾISEĆEN","xʷt̕ᶿísəčən"
"31374","observatory-hill-1","W̱ȾIXES","xʷt̕ᶿíx̣əs"
"31375","punching-in-face-1","W̱ȾSO¸STEṈ¸","xʷt̕ᶿsáʔstəŋ̕"
"31376","punching-in-face-1-001","W̱ȾSO¸STEṈ¸ TŦE SWIU¸LES E TŦE SṮI¸ṮEȽḴEȽ.","xʷt̕ᶿsáʔstəŋ̕ tθə swíw̕ləs ʔə tθə sƛ̕íʔƛ̕əɬqəɬ."
"31377","be-punched-in-face-1","W̱ȾSOSNEṈ","xʷt̕ᶿsásnəŋ"
"31378","be-punched-in-face-1-001","QENNEW̱ E SW̱ Ȼ NE SW̱ȾSOSNEṈ?","k̕ʷə́nnəxʷ ə sxʷ kʷ nəsxʷt̕ᶿsásnəŋ?"
"31379","manage-to-hit-face-2","W̱ȾSOSNEW̱","xʷt̕ᶿsásnəxʷ"
"31380","manage-to-hit-face-2-001","W̱ȾSOSNEW̱ SEN TŦE NE ŚEMÁN.","xʷt̕ᶿsásnəxʷ sən tθə nəšəmén."
"31381","hit-me-in-the-face-1","W̱ȾSOSS","xʷt̕ᶿsáss"
"31382","hit-me-in-the-face-1-001","QENNEW̱ E SW̱ ȻSE SWÍ¸ḴE¸ W̱ȾSOSS?","k̕ʷə́nnəxʷ ə sxʷ kʷsə swə́y̕qəʔ xʷt̕ᶿsáss?"
"31383","hit-you-2","W̱ȾSOSSE","xʷt̕ᶿsássə"
"31384","hit-you-2-001","QENNEW̱ SEN ȻSE SWÍ¸ḴE¸ W̱ȾSOSSE","k̕ʷə́nnəxʷ sən kʷsə swə́y̕qəʔ xʷt̕ᶿsássə"
"31385","hit-you-2-002","QENNEW̱ E SW̱ ȻSE SWÍ¸ḴE¸ W̱ȾSOSSE HÁLE?","k̕ʷə́nnəxʷ ə sxʷ kʷsə swə́y̕qəʔ xʷt̕ᶿsássə helə?"
"31386","hit-in-face-1","W̱ȾSOST","xʷt̕ᶿsást"
"31387","hit-in-face-1-001","QENNEW̱ E SW̱ ȻSE SWÍ¸ḴE¸ W̱ȾSOST ŦEU¸NIȽ.","k̕ʷə́nnəxʷ ə sxʷ kʷsə swə́y̕qəʔ xʷt̕ᶿsást θəw̕níɬ."
"31388","hit-in-face-1-002","W̱ȾSOST SEN TŦE NE ŚEMÁN.","xʷt̕ᶿsást sən tθə nəšəmén."
"31389","hit-in-face-1-003","QENNEW̱ E SW̱ ȻSE SWÍ¸ḴE¸ Ȼ SW̱ȾSOSTS?","k̕ʷə́nnəxʷ ə sxʷ kʷsə swə́y̕qəʔ kʷ sxʷt̕ᶿsásts?"
"31390","hit-in-face-1-004","QEN¸IS E SW̱ Ȼ NE SW̱ȾSOST?","k̕ʷən̕ís ə sxʷ kʷ nəsxʷt̕ᶿsást?"
"31391","hit-us-in-the-face-1","W̱ȾSOSTOL¸W̱","xʷt̕ᶿsastál̕xʷ"
"31392","hit-us-in-the-face-1-001","QENNEW̱ E SW̱ ȻSE SWÍ¸ḴE¸ W̱ȾSOSTOL¸W̱?","k̕ʷə́nnəxʷ ə sxʷ kʷsə swə́y̕qəʔ xʷt̕ᶿsastál̕xʷ?"
"31393","hit-us-in-the-face-1-002","QENNEW̱ E SW̱ ȻSE SWÍ¸ḴE¸ Ȼ SW̱ȾSOSTOL¸W̱S?","k̕ʷə́nnəxʷ ə sxʷ kʷsə swə́y̕qəʔ kʷ sxʷt̕ᶿsastál̕xʷs?"
"31394","be-punched-in-face-2","W̱ȾSOSTEṈ","xʷt̕ᶿsástəŋ"
"31395","be-punched-in-face-2-001","QENNEW̱ SEN TŦE SWÍ¸ḴE¸ Ȼ EN¸ SW̱ȾSOSTEṈ.","k̕ʷə́nnəxʷ sən tθə swə́y̕qəʔ kʷ ən̕sxʷt̕ᶿsástəŋ."
"31396","be-punched-in-face-2-002","QEN¸IT E SW̱ ȻSE SWÍ¸ḴE¸ Ȼ NE SW̱ȾSOSTEṈ?","k̕ʷən̕ít ə sxʷ kʷsə swə́y̕qəʔ kʷ nəsxʷt̕ᶿsástəŋ?"
"31397","be-punched-in-face-2-003","QENNEW̱ E SW̱ ȻSE SWÍ¸ḴE¸ Ȼ NE SW̱ȾSOSTEṈ?","k̕ʷə́nnəxʷ ə sxʷ kʷsə swə́y̕qəʔ kʷ nəsxʷt̕ᶿsástəŋ?"
"31398","be-punched-in-face-2-004","QEN¸IT E SW̱ Ȼ EN¸ SW̱ȾSOSTEṈ?","k̕ʷən̕ít ə sxʷ kʷ ən̕sxʷt̕ᶿsástəŋ?"
"31399","be-punched-in-face-2-005","QENNEW̱ E SW̱ Ȼ NE SW̱ȾSOSTEṈ?","k̕ʷə́nnəxʷ ə sxʷ kʷ nəsxʷt̕ᶿsástəŋ?"
"31400","not-yet-1","W̱U¸Á","xʷuʔé"
"31401","not-yet-1-001","W̱U¸Á LE¸ SEN.","xʷuʔé ləʔ sən."
"31402","not-yet-1-002","W̱U¸Á LE¸ SEN S IȽEN.","xʷuʔé ləʔ sən sə ʔíɬən."
"31403","not-yet-1-003","W̱U¸Á SEN S U¸ ĆOUNEW̱.","xʷuʔé sən s ʔuʔčáwnəxʷ."
"31404","not-yet-1-004","Ȼ SW̱U¸ÁS S E TEW̱ ̱KILET.","kʷ sxʷuʔés s ʔə tə́xʷ q̕ílət."
"31405","not-yet-1-005","W̱U¸Á SE¸ ĆTOLES.","xʷuʔé sə čtáləs."
"31406","not-yet-1-006","W̱U¸ÁN EN¸ MESEN.","xʷuʔén ʔən̕mə́sən."
"31407","not-yet-1-007","Ȼ NE SW̱U¸Á S ĆTOLES.","kʷ nəsxʷuʔé sə čtáləs."
"31408","not-yet-1-008","W̱U¸Á S TEW̱ ̱KILET I¸ ÁN¸ SEN ȻȽ QȺ¸.","xʷuʔé sə tə́xʷ q̕ílət ʔiʔ ʔén̕ sən kʷɬk̕ʷéy̕."
"31409","not-yet-1-009","W̱U¸Á SEN SE¸ S IȽEN¸ I¸ ṮÁ¸ ȻȽ TÁĆEL.","xʷuʔé sən səʔ sə ʔíɬən, ʔiʔ ƛ̕éʔ kʷɬtéčəl."
"31410","not-yet-1-010","W̱U¸Á LE¸ SW̱ S ĆTOLES I¸ QEN¸SI SEN.","xʷuʔé ləʔ sxʷ sə čtáləs ʔiʔ k̕ʷən̕sí sən."
"31411","not-yet-1-011","W̱U¸Á LE¸ SEN S ĆTOLES I¸ QEN¸SI SEN.","xʷuʔé ləʔ sən sə čtáləs ʔiʔ k̕ʷən̕sí sən."
"31412","not-yet-1-012","W̱U¸Á SE¸ ȽȾITEṈ ȻSE XEBQÁLESA¸ḴS.","xʷuʔé səʔ ɬt̕ᶿítəŋ kʷsə x̣əp̕k̕ʷéləseʔqs."
"31413","not-yet-1-013","W̱U¸Á OL¸.","xʷuʔé ʔal̕."
"31414","not-yet-1-014","W̱EU¸Á SW̱ OL¸ SE¸ ITET.","xʷəw̕é sxʷ ʔal̕ səʔ ʔítət."
"31415","not-yet-1-015","W̱EU¸Á SEN ȻE¸ SE¸ ITET.","xʷəw̕é sən kʷəʔ səʔ ʔítət."
"31416","not-yet-1-016","TW̱E SXÁȽEȽ Ȼ SW̱EU¸ÁS S ṈOTES TŦE S¸OX̱E¸.","txʷəsx̣éɬəɬ kʷ sxʷəw̕és s ŋátəs tθə sʔáx̣ʷəʔ."
"31417","not-yet-1-017","W̱EU¸Á S IȽEN E Ȼ SȻȽ EMETS.","xʷəw̕é s ʔíɬən ʔə kʷ skʷɬʔə́məts."
"31418","not-exist-yet-1","W̱U¸ÁNE","xʷuʔénə"
"31419","rolling-it-up-1","W̱XEL¸JO¸ST","xʷx̣əl̕č̕áʔst"
"31420","rolling-it-up-1-001","ȻȽ W̱XEL¸JO¸ST SEN","kʷɬxʷx̣əl̕č̕áʔst sən."
"31421","roll-up-1","W̱XEL¸JOST","xʷx̣əl̕č̕ást"
"31422","mans-name-300","W̱YOLEḰEYE","xʷyáləqʷəyə"
"31423","sw-point-sidney-island-1","W̱YOMEĆEṈ","xʷyáməčəŋ"
"31424","return-you-1","W̱YEL¸ḴEṈISTOṈE","xʷyelqənistáŋə"
"31425","return-1","W̱YÁL¸ḴEN","xʷyél̕qən"
"31426","return-1-001","NÁ¸ W̱YÁL¸ḴEN.","néʔ xʷyél̕qən."
"31427","return-1-002","EWE S I¸ YÁ¸ W̱YÁL¸ḴEN.","ʔə́wə s ʔiʔyéʔ xʷyél̕qən."
"31428","return-1-003","SU¸ W̱YÁL¸ḴENS.","suʔxʷyél̕qəns."
"31429","return-1-004","W̱YÁL¸ḴEN TŦE ŚÁM.","xʷyél̕qən tθə šém."
"31430","return-1-005","YOŦ OL¸ EU¸ W̱YÁL¸ḴEN.","yáθ ʔal̕ ʔəw̕ xʷyél̕qən."
"31431","return-1-006","ISTÁ YÁ¸ W̱YEL¸ḴEN ĆTÁT.","ʔisté yéʔ xʷyél̕qən čtét."
"31432","return-1-007","SU¸ W̱YÁL¸ḴENS YÁ¸ E TŦE S₭ELEṈS.","suʔxʷyél̕qəns yéʔ ʔə tθə sq̕ʷə́ləŋs."
"31433","return-1-008","X̱EN¸ÁṈ¸ SE¸ I¸ EN¸Á W̱YÁL¸ḴEN.","x̣ʷənʔéŋ̕ səʔ ʔiʔ ʔənʔé xʷyél̕qən."
"31434","return-1-009","TU¸ HO¸ SE¸ SW̱ TU¸ QENNEṈ I¸ ȻȽ W̱YÁL¸ḴEN YÁ¸.","tuʔháʔ səʔ sxʷ tuʔk̕ʷə́nnəŋ ʔiʔ kʷɬxʷyél̕qən yéʔ."
"31435","return-1-010","XENÁTEṈ Ȼ SYÁ¸S ȻE¸ W̱YÁL¸ḴEN E ȻSE ŚW̱ĆSELÁ¸ES.","x̣ənétəŋ kʷ syéʔs kʷəʔ xʷyél̕qən ʔə kʷsə šxʷčsəléʔəs."
"31436","return-1-011","SU¸ YÁ¸S W̱YÁL¸ḴEN YÁ¸ OX̱ E TŦE ŚW̱LÁ¸ES ȻS Á¸LEṈS ŦEU¸NENI¸ȽEYE¸.","suʔyéʔs xʷyél̕qən yéʔ ʔáx̣ʷ ʔə tθə šxʷléʔəs kʷs ʔéʔləŋs θəw̕nəníʔɬəyəʔ."
"31437","return-1-012","SYÁ¸S U¸ W̱YÁL¸ḴEN OX̱NESEṈ TŦÁ¸E XÁ¸XE¸ TEṈEW̱ ȽÁU¸ELṈEW̱.","syéʔs ʔuʔxʷyél̕qən ʔáx̣ʷnəsəŋ tθéʔə x̣éʔx̣əʔ tə́ŋəxʷ ɬéwəlŋəxʷ."
"31438","return-1-013","SU¸ W̱YÁL¸ḴENS TŦE SQTO¸ ȻSE QENNES LE¸ S₭O₭I¸ SMÍEŦ.","suʔxʷyél̕qəns tθə sk̕ʷtáʔ kʷsə k̕ʷə́nnəs ləʔ sq̕ʷáq̕ʷiʔ smə́yəθ."
"31439","return-1-014","HÍ ŦE NO¸ȾE¸, HO¸ DÍYEMTES TŦE SȻÁ¸S ŚȽIXES, I¸ NIȽ SU¸ W̱YÁL¸ḴENS EN¸Á ȻS U¸ STÁṈ OL¸.","háy θə náʔt̕ᶿəʔ, háʔ t̕ə́yəmtəs tθə skʷéʔs šɬíx̣əs, ʔiʔ níɬ suʔxʷyél̕qəns ʔənʔé kʷs uʔstéŋ ʔal̕."
"31440","return-1-015","NE SṮI¸ Ȼ NE SQENNOṈE ȻE EN¸Á¸EW̱ Ȼ SṮÁ¸S W̱YÁL¸ḴEN.","nəsƛ̕íʔ kʷ nəsk̕ʷənnáŋə kʷə ʔənʔéʔəxʷ kʷ sƛ̕éʔs xʷyél̕qən."
"31441","return-1-016","TEW̱ ̱KILET I¸ EN¸Á W̱YÁL¸ḴEN I¸ ṮÁ¸ EU¸ ȽÁĆSET I¸ JÁṈ¸ STIḴIUHOȽ.","tə́xʷ q̕ílət ʔiʔ ʔənʔé xʷyél̕qən ʔiʔ ƛ̕éʔ əw̕ ɬéčsət ʔiʔ č̕éŋ̕ stiqiwháɬ."
"31442","return-1-017","NÁ¸ W̱YÁL¸ḴEN I¸ ṮÁ¸ ȻȽ YÁ¸ ȾI¸LEṈ W̱YÁL¸ḴEN TŦE QENÁȽ Ȼ SAXEṈS E TŦÁ¸E.","néʔ xʷyél̕qən ʔiʔ ƛ̕éʔ kʷɬyéʔ t̕ᶿíʔləŋ xʷyél̕qən tθə k̕ʷənéɬ kʷ sʔéx̣əŋs ʔə tθéʔə."
"31443","manage-to-return-1","W̱YÁL¸ḴENNOṈET","xʷyel̕qənnáŋət"
"31444","manage-to-return-1-001","W̱YÁL¸ḴENNOṈET TŦE W̱ENITEM.","xʷyel̕qənnáŋət tθə xʷənítəm."
"31445","get-back-1","W̱YÁL¸ḴENSET","xʷyél̕qənsət"
"31446","get-back-1-001","W̱YÁL¸ḴENSET TŦE EȽTÁLṈEW̱.","xʷyél̕qənsət tθə ʔəɬtélŋəxʷ."
"31447","take-each-other-back-1","W̱YÁL¸ḴENTEL","xʷyél̕qəntəl"
"31448","take-each-other-back-1-001","W̱YÁL¸ḴENTEL TŦE SṮELIṮȽḴEȽ.","xʷyél̕qəntəl tθə sƛ̕əlíƛ̕ɬqəɬ."
"31449","be-returned-2","W̱YÁL¸ḴENTEṈ","xʷyél̕qəntəŋ"
"31450","be-returned-2-001","W̱YÁL¸ḴENTEṈ SEN.","xʷyél̕qəntəŋ sən."
"31451","be-returned-2-002","W̱YÁL¸ḴENTEṈ SEN E TI¸Á ÁÁNEȻ.","xʷyél̕qəntəŋ sən ʔə tíʔe ʔéenəkʷ."
"31452","let-return-1","W̱YÁL¸ḴENTW̱","xʷyél̕qəntxʷ"
"31453","let-return-1-001","W̱YÁL¸ḴENTW̱ TŦE SṮI¸ṮEȽḴEȽ.","xʷyél̕qəntxʷ tθə sƛ̕íʔƛ̕əɬqəɬ."
"31454","let-return-1-002","W̱YÁL¸ḴENTW̱ TŦE S¸IȽE¸.","xʷyél̕qəntxʷ tθə sʔíɬəʔ."
"31455","returning-1","W̱YE¸YEL¸ḴEN","xʷyəʔyə́l̕qən"
"31456","returning-1-001","ȻȽ I¸ W̱YE¸YEL¸ḴEN SEN","kʷɬiʔxʷyəʔyə́l̕qən sən."
"31457","rattle-2","W̱YELMEW̱ĆES","xʷyə́lməxʷčəs"
"31458","rattle-2-001","SX̱IU¸EL¸ TŦE W̱YELMEW̱ĆESȽTE.","sx̣ʷíw̕əl̕ tθə xʷyə́lməxʷčəsɬtə."
"31459","rattle-2-002","EWE ȻE¸ S W̱YEL¸ḴENOSTEṈ TŦE W̱YELMEW̱ĆESȽTE.","ʔə́wə kʷəʔ s xʷyəl̕qənástəŋ tθə xʷyə́lməxʷčəsɬtə."
"31460","return-pl-1","W̱YEL¸EL¸ḴEN","xʷyəl̕əl̕qən"
"31461","take-back-1","W̱YEL¸ḴENOST","xʷyəl̕qənást"
"31462","take-back-1-001","W̱YEL¸ḴENOST SW̱ TŦE N¸S¸IȽE¸.","xʷyəl̕qənást sxʷ tθə n̕sʔíɬəʔ."
"31463","be-taken-back-1","W̱YEL¸ḴENOSTEṈ","xʷyəl̕qənástəŋ"
"31464","be-taken-back-1-001","EWE ȻE¸ S W̱YEL¸ḴENOSTEṈ TŦE W̱YELMEW̱ĆESȽTE.","ʔə́wə kʷəʔ s xʷyəl̕qənástəŋ tθə xʷyə́lməxʷčəsɬtə."
"31465","be-returned-3","W̱YEL¸ḴENISTEṈ","xʷyəl̕qənístəŋ"
"31466","be-returned-3-001","EWE ȻE¸ S W̱YEL¸ḴENISTEṈ.","ʔə́wə kʷəʔ s xʷyəl̕qənístəŋ."
"31467","return-it-1","W̱YEL¸ḴEṈISTW̱","xʷyəl̕qəŋístxʷ"
"31468","return-it-1-001","W̱YEL¸ḴEṈISTW̱ TŦE N¸SÁ¸EYEL¸.","xʷyəl̕qəŋístxʷ tθə n̕sʔéʔəy̕əl̕."
"31469","return-it-1-002","W̱YEL¸ḴEṈISTW̱ TŦE NE SKEMEL¸.","xʷyəl̕qəŋístxʷ tθə nəsq̕ə́məl̕."
"31470","return-it-1-003","W̱YEL¸ḴENISTW̱ TŦE N¸SĆÁ¸ĆE¸.","xʷyəl̕qənístxʷ tθə n̕sčéʔčəʔ."
"31471","return-it-1-004","W̱EL¸ḴEṈISTW̱ TŦE CEPU.","xʷəl̕qəŋístxʷ tθə kəpú."
"31472","returning-it-1","W̱YEL¸ḴEṈ¸ISTW̱","xʷyəl̕qəŋ̕ístxʷ"
"31473","returning-it-1-001","ȻȽ I¸ W̱YEL¸ḴEṈ¸ISTW̱ SEN","kʷɬiʔxʷyəl̕qəŋ̕ístxʷ sən."
"31474","marten-1","XO¸ḴEN","x̣áʔqən"
"31475","nits-1","XO¸XEQ","x̣áʔx̣ək̕ʷ"
"31476","lake-1","XOĆE¸","x̣áčəʔ"
"31477","lake-1-001","I¸ YOŦ JE EU¸ O¸EX̱ E TŦE TW̱ENEWEȽ E TȽ PICTE TE U¸ XOĆE¸.","ʔiʔyáθ č̕ə ʔəw̕ ʔáʔəx̣ʷ ʔə tθə txʷənə́wəɬ ʔə tɬ píktə tə ʔuʔx̣áčəʔ."
"31478","lake-1-002","TW̱I¸NIȽ SE¸ NE SX̱I¸ÁM¸ TŦE SṮÁLEḴEM YEW̱ LÁ¸E E ȾÁ¸ȾE¸ E TŦE YOOS LÁ¸E E ȻSE XOĆE¸.","txʷiʔníɬ səʔ nəsx̣ʷiʔém̕ tθə sƛ̕éləqəm yəxʷ léʔə ʔə t̕ᶿéʔt̕ᶿəʔ ʔə tθə yáas léʔə ʔə kʷsə x̣áčəʔ."
"31479","impale-1","XOQ","x̣ák̕ʷ"
"31480","impale-1-001","XOQ SEN.","x̣ák̕ʷ sən."
"31481","impale-st-1","XOQET","x̣ák̕ʷət"
"31482","impale-st-1-001","XOQET SEN.","x̣ák̕ʷət sən."
"31483","impale-st-1-002","SU¸ XOQETS.","suʔx̣ák̕ʷəts."
"31484","marked-face-1","XOL¸ES","x̣ál̕əs"
"31485","marked-face-1-001","U¸ YOŦ SE¸ SW̱ OL¸ EU¸ ĆXOL¸ES I¸ SQȺ SE¸ Ȼ N¸SQENET ȻSE STÁṈ.","ʔuʔyáθ səʔ sxʷ ʔal̕ ʔəw̕ čx̣ál̕əs ʔiʔ sk̕ʷéy səʔ kʷ n̕sk̕ʷə́nət kʷsə stéŋ."
"31486","eating-2","XOȽES","x̣áɬəs"
"31487","cedar-rope-2","XÍ¸EW̱TEN","x̣áy̕əxʷtən"
"31488","nosy-1","XĆÁL¸S","x̣čél̕s"
"31489","nosy-1-001","XĆÁL¸S TŦE EȽTÁLṈEW̱.","x̣čél̕s tθə ʔəɬtélŋəxʷ."
"31490","thought-2","XĆEṈIN","x̣čəŋín"
"31491","thought-2-001","JÁN¸ U¸ ÍY¸ TŦE XĆEṈINS TŦE SWIU¸LES.","č̕én̕ uʔ ʔə́y̕ tθə x̣čəŋíns tθə swíw̕ləs."
"31492","realize-4","XĆESET","x̣čə́sət"
"31493","realize-4-001","TU¸ XĆESET SEN","tuʔx̣čə́sət sən."
"31494","realize-4-002","NIȽ SEU¸ XĆESETS TŦEU¸NENI¸ȽEYE¸.","níɬ səw̕x̣čə́səts tθəw̕nəníʔɬəyəʔ."
"31495","realize-4-003","XĆESET SQȺ KE Ȼ SENEW̱NEW̱ȽTE E TI¸Á.","x̣čə́sət sk̕ʷéy q̕ə kʷ sʔə́nəxʷnəxʷɬtə ʔə tíʔe."
"31496","realize-4-004","NIȽ JE LE¸ SXĆESETS ȻSE TU¸O¸ OL¸ EȽTÁLṈEW̱.","níɬ č̕ə ləʔ sx̣čə́səts kʷsə tuʔáʔ ʔal̕ ʔəɬtélŋəxʷ."
"31497","figure-it-out-1","XĆET","x̣čə́t"
"31498","figure-it-out-1-001","XĆET SEN.","x̣čə́t sən."
"31499","figure-it-out-1-002","XĆET SEN ȻI¸E.","x̣čə́t sən kʷiʔə."
"31500","figure-it-out-1-003","XĆET SEN ȻE¸.","x̣čə́t sən kʷəʔ."
"31501","figure-it-out-1-004","SU¸ XĆETS TŦEU¸NIȽ SṮI¸ṮEȽḴEȽ.","suʔx̣čə́ts tθəw̕níɬ sƛ̕íʔƛ̕əɬqəɬ."
"31502","figure-it-out-1-005","SU¸ XĆETS ȻȽ ₭EL¸ ĆTE ȻSE S₭ELEṈ ȻSE NE MÁN","suʔx̣čə́ts kʷɬq̕ʷə́l̕ čtə kʷsə sq̕ʷə́ləŋ kʷsə nəmén"
"31503","figure-it-out-1-006","SU¸ XĆETS TŦEU¸NIȽ INET SEN SE¸ ȻEĆÁ?","suʔx̣čə́ts tθəw̕níɬ ʔínət sən səʔ kʷəče?"
"31504","figure-it-out-1-007","XĆETES LO¸E ȻE LÁ¸NEW̱ȽTE.","x̣čə́təs láʔə kʷə léʔnəxʷɬtə."
"31505","figure-it-out-1-008","XĆET SW̱.","x̣čə́t sxʷ."
"31506","figure-it-out-1-009","XĆET SW̱ TŦE SJÍ¸E.","x̣čə́t sxʷ tθə sč̕ə́y̕ə."
"31507","be-figured-it-out-1","XĆETEṈ","x̣čə́təŋ"
"31508","be-figured-it-out-1-001","HO¸ JE XĆETEṈ E TȽ SQTO¸.","háʔ č̕ə x̣čə́təŋ ʔə tɬ sk̕ʷtáʔ."
"31509","be-figured-it-out-1-002","SYÁ¸S U¸ XĆETEṈ E TȽ SQTO¸.","syéʔs ʔuʔx̣čə́təŋ ʔə tɬ sk̕ʷtáʔ."
"31510","figure-out-2","XĆIȻEST","x̣číkʷəst"
"31511","figure-out-2-001","SU¸ XĆIȻESTS TŦE SLÁ¸TS I¸ ŦE LELEŦEN.","suʔx̣číkʷəsts tθə sléʔts ʔiʔ θə lə́ləθən."
"31512","be-planned-1","XĆIȻESTEṈ","x̣číkʷəstəŋ"
"31513","be-planned-1-001","SU¸ XEN¸ÁTEṈS WE¸OĆE ȻSE XĆIȻESTEṈ.","suʔx̣ənʔétəŋs waʔ kʷsə x̣číkʷəstəŋ."
"31514","know-me-1","XĆIS","x̣čís"
"31515","know-me-1-001","XĆIS SW̱.","x̣čís sxʷ."
"31516","know-me-1-002","EWENE SXĆISS.","ʔə́wənə sx̣číss."
"31517","know-me-1-003","EWENE N¸SXEĆSIW̱","ʔə́wənə n̕sx̣əčsíxʷ"
"31518","know-it-1","XĆIT","x̣čít"
"31519","know-it-1-001","XĆIT SW̱","x̣čít sxʷ."
"31520","know-it-1-002","XĆIT SEN.","x̣čít sən."
"31521","know-it-1-003","U¸ XĆIT SEN.","ʔuʔx̣čít sən."
"31522","know-it-1-004","EWENE NE SXĆIT.","ʔə́wənə nəsx̣čít."
"31523","know-it-1-005","EWENE NE XĆIT.","ʔə́wənə nəx̣čít."
"31524","know-it-1-006","EWENE SÁN XĆIT.","ʔə́wənə sén x̣čít."
"31525","know-it-1-007","XĆIT SEN ȻŦÁ¸E","x̣čít sən kʷθéʔə."
"31526","know-it-1-008","U¸ XĆIT SEN ȻE¸.","ʔuʔx̣čít sən kʷəʔ."
"31527","know-it-1-009","EWENE SXĆITS ȻE STÁṈES.","ʔə́wənə sx̣číts kʷə stéŋəs."
"31528","know-it-1-010","U¸ XĆIT ĆTE SW̱ TŦÁ¸E.","ʔuʔx̣čít čtə sxʷ tθéʔə."
"31529","know-it-1-011","U¸ XĆIT SEN Ȼ EN¸ SYÁ¸ DOQ.","ʔuʔx̣čít sən kʷ ən̕syéʔ t̕ák̕ʷ."
"31530","know-it-1-012","U¸ XĆIT SW̱ Ȼ NE SYÁ¸ DOQ.","ʔuʔx̣čít sxʷ kʷ nəsyéʔ t̕ák̕ʷ."
"31531","know-it-1-013","XĆIT SEN TŦE N¸SNÁ.","x̣čít sən tθə n̕sné."
"31532","know-it-1-014","LO¸E SW̱ ȻE¸ U¸ XEĆTIW̱.","láʔə sxʷ kʷəʔ uʔ x̣əčtíxʷ."
"31533","know-it-1-015","EWENE SÁN XĆIT ȻE TX̱INES ȻE¸.","ʔə́wənə sén x̣čít kʷə tx̣ʷínəs kʷəʔ."
"31534","know-it-1-016","EWENE SXĆITS ȻE ESTOṈETES.","ʔə́wənə sx̣číts kʷə ʔəstáŋətəs."
"31535","know-it-1-017","EWENE NE SXĆIT ȻE¸ STÁṈ¸ES TŦE SĆÁÁNEW̱.","ʔə́wənə nəsx̣čít kʷəʔ stéŋ̕əs tθə sčéenəxʷ."
"31536","know-it-1-018","U¸ XĆIT E SW̱ Ȼ NE SYÁ¸ DOQ?","ʔuʔx̣čít ə sxʷ kʷ nəsyéʔ t̕ák̕ʷ?"
"31537","know-it-1-019","EWENE NE SXĆIT TŦÁ¸E SWIU¸LES.","ʔə́wənə nəsx̣čít tθéʔə swíw̕ləs."
"31538","know-it-1-020","XĆIT SEN TŦE N¸S¸OŦES.","x̣čít sən tθə n̕sʔáθəs."
"31539","know-it-1-021","EWENE NE SXĆIT TŦEU¸NIȽ.","ʔə́wənə nəsx̣čít tθəw̕níɬ."
"31540","know-it-1-022","XĆIT SEN Ȼ NE SLÁ¸T","x̣čít sən kʷ nəsléʔt."
"31541","know-it-1-023","XĆIT SEN ȻSÁ¸E SWÍ¸ḴE¸.","x̣čít sən kʷséʔə swə́y̕qəʔ."
"31542","know-it-1-024","U¸ XĆIT SEN Ȼ EN¸ SYÁ¸ SE¸.","ʔuʔx̣čít sən kʷ ən̕syéʔ səʔ."
"31543","know-it-1-025","U¸ XĆIT SEN Ȼ SQȺS Ȼ EN¸ SYÁ¸.","ʔuʔx̣čít sən kʷ sk̕ʷéys kʷ ən̕syéʔ."
"31544","know-it-1-026","EWENE NE SXĆIT ȻE SNÁS.","ʔə́wənə nəsx̣čít kʷə snés."
"31545","know-it-1-027","U¸ XĆIT SEN ȻSE SWÍ¸ḴE¸ ḰE¸ÁN¸SOL¸W̱","ʔuʔx̣čít sən kʷsə swə́y̕qəʔ qʷəʔen̕sál̕xʷ"
"31546","know-it-1-028","U¸ XĆIT SEN ȻSE SWÍ¸ḴE¸ DEM¸ET ȻSE SȽÁNI¸","ʔuʔx̣čít sən kʷsə swə́y̕qəʔ t̕əm̕ə́t kʷsə sɬéniʔ."
"31547","know-it-1-029","U¸ XĆIT SEN ȻSE SWÍ¸ḴE¸ DEM¸ESE","ʔuʔx̣čít sən kʷsə swə́y̕qəʔ t̕ə́m̕əsə."
"31548","know-it-1-030","U¸ XĆIT SEN ȻSE SWÍ¸ḴE¸ DEM¸ES","ʔuʔx̣čít sən kʷsə swə́y̕qəʔ t̕ə́m̕əs."
"31549","know-it-1-031","U¸ XĆIT SEN ȻSE SWÍ¸ḴE¸ DEM¸ET TSE PUS","ʔuʔx̣čít sən kʷsə swə́y̕qəʔ t̕əm̕ə́t tsə pús."
